x,y
831845.700942137,1644141.445900528
831844.967696105,1644141.491159205
831844.227115994,1644141.547393075
831843.486332031,1644141.618392723
831842.745293252,1644141.707849589
831842.007692185,1644141.808430366
831841.266347638,1644141.920035910
831840.528440805,1644142.042765365
831839.786892423,1644142.169136708
831839.045395017,1644142.291816634
831838.307488219,1644142.414546153
831837.576711660,1644142.541066275
831836.842446446,1644142.660153968
831836.111720876,1644142.782982694
831835.391716140,1644142.909651594
831834.668171784,1644143.032579503
831833.948268999,1644143.151865564
831833.239087047,1644143.274991799
831832.537188224,1644143.390834319
831831.838829044,1644143.510417867
831831.147651065,1644143.630100576
831830.452933465,1644143.746042295
831829.761806471,1644143.862033603
831829.070628525,1644143.981716369
831828.375961921,1644144.093966704
831827.692016149,1644144.210057208
831827.015149653,1644144.333629749
831826.341822799,1644144.460943317
831825.668495956,1644144.588256902
831824.995016238,1644144.726644822
831824.317793050,1644144.876057503
831823.645384428,1644145.027228625
831822.964020729,1644145.199104403
831822.280926590,1644145.388636741
831821.620953197,1644145.586180900
831820.951941629,1644145.778157256
831820.269910286,1644145.967055335
831819.569313820,1644146.133662271
831818.878412700,1644146.281516045
831818.184540505,1644146.416737466
831817.527371983,1644146.557206231
831816.874563305,1644146.717402507
831816.245582351,1644146.886518628
831815.619357350,1644147.060571549
831814.951388191,1644147.242639082
831814.252264900,1644147.417594677
831813.560526656,1644147.577883674
831812.875969613,1644147.738271826
831812.180691760,1644147.894819851
831811.507008445,1644148.047973867
831810.829683589,1644148.204769770
831810.148717190,1644148.365207561
831809.460671537,1644148.518163356
831808.779807084,1644148.671218306
831808.095352050,1644148.824223705
831807.407357395,1644148.973488117
831806.722953347,1644149.122802114
831806.042139904,1644149.272165695
831805.357735881,1644149.421479727
831804.684052690,1644149.574633917
831804.021039374,1644149.735319701
831803.354639312,1644149.881190183
831802.684546751,1644150.034393991
831802.021686347,1644150.184005512
831801.362671342,1644150.315209426
831800.700014797,1644150.450055227
831800.037205388,1644150.595975360
831799.374599826,1644150.727129759
831798.711892357,1644150.865667049
831798.038260244,1644151.015129971
831797.364679102,1644151.160901472
