x,y,speed,heading,fix_quality
661694.476438550,1509831.698319171,1.2968220000000001,160.52,5
661694.971329798,1509830.392248499,1.51373,158.35,5
661695.593003477,1509828.994767324,1.511674,153.63,5
661696.340551001,1509827.653376444,1.555878,148.77,5
661697.195941739,1509826.367964799,1.481862,145.03,5
661698.086825962,1509825.174963313,1.4623300000000001,141.54,5
661699.067636345,1509824.019392406,1.545084,136.69,5
661700.102084443,1509822.937905141,1.4335460000000002,134.58,5
661701.154108955,1509821.930279380,1.484432,131.97,5
661702.278142570,1509820.941535546,1.517328,128.85,5
661703.474185292,1509819.971673650,1.5805500000000001,127.68,5
661704.652424615,1509818.964825525,1.519898,129.07,5
661705.848467518,1509817.994963719,1.546112,126.27,5
661707.044396932,1509817.043539559,1.53943,127.53,5
661708.276614905,1509816.055462400,1.573354,126.64,5
661709.130416392,1509815.028177452,1.472096,123.6,5
661710.379870100,1509814.169274653,1.564616,129.26,4
661711.557314853,1509813.291489988,1.428406,126.2,4
661712.716729030,1509812.413594287,1.476722,128.07,4
661713.894287534,1509811.517372111,1.446396,128.28,4
661715.071732530,1509810.639587580,1.4977960000000001,127.03,4
661716.285579692,1509809.706712457,1.469012,127.59,4
661717.498972587,1509808.847587784,1.5409720000000002,125.81,4
661718.748540469,1509807.970247726,1.502936,126.4,4
661719.980304967,1509807.055921434,1.53429,125.03,4
661721.247676500,1509806.215567765,1.4541060000000001,125.14,4
661722.334173532,1509805.466291290,1.201732,123.92,4
661723.275857354,1509804.808314162,1.04342,126.84,4
661724.036780216,1509804.222976594,0.8203440000000001,119.19,4
661724.706868223,1509803.747709210,0.795672,130.63,4
661725.323091456,1509803.235233376,0.755066,127.14,4
661725.957345378,1509802.722868641,0.921602,129.06,4
661726.609516393,1509802.229052610,0.8429599999999999,130.4,4
661727.279945290,1509801.698472479,0.937536,125.03,4
661728.113445385,1509801.039828964,1.090708,129.68,4
661729.001151120,1509800.363081142,1.3132700000000002,128.33,4
661730.124391552,1509799.503401517,1.383688,127.29,4
661731.301951262,1509798.607180007,1.478264,127.72,4
661732.425078252,1509797.765938067,1.3924260000000002,124.22,4
661733.584266654,1509796.924918355,1.402706,128.29,4
661734.689476722,1509796.065127803,1.4114440000000001,128.35,4
661735.867604761,1509795.076718460,1.507048,131.37,4
661737.117514769,1509794.144066348,1.5497100000000001,128.49,4
661738.421630486,1509793.193309973,1.67564,124.66,4
661739.707715627,1509792.242442556,1.598026,125.88,4
661741.029862211,1509791.291797390,1.587746,126.64,4
661742.334091826,1509790.322603580,1.6098480000000002,127.2,4
661743.583888697,1509789.408389333,1.4895720000000001,125.78,4
