x,y
661562.656113048,1509762.978150790
661561.656928940,1509762.937763693
661560.657755087,1509762.897124890
661559.658597121,1509762.856096128
661558.659441203,1509762.815017611
661557.660290609,1509762.773809712
661556.661137886,1509762.732653636
661555.661975056,1509762.691743501
661554.662808132,1509762.650935812
661553.663567031,1509762.611984275
661552.664325930,1509762.573032738
661551.665147767,1509762.532501618
661550.665975355,1509762.491826179
661549.666693539,1509762.453963027
661548.667380889,1509762.416892451
661547.668109484,1509762.378735213
661546.668861949,1509762.339949087
661545.669723519,1509762.298535316
661544.670700211,1509762.254349001
661543.671832528,1509762.206970766
661542.673249120,1509762.153761963
661541.674782215,1509762.098528903
661540.676687917,1509762.036821750
661539.678681940,1509761.973807530
661538.681359233,1509761.900681484
661537.684036526,1509761.827555438
661536.687577307,1509761.743501907
661535.691147041,1509761.659081975
661534.695361865,1509761.567437046
661533.699737164,1509761.473994793
661532.704591202,1509761.375652123
661531.709706583,1509761.274634331
661530.715139969,1509761.170575446
661529.720879417,1509761.063589678
661528.726501452,1509760.957709931
661527.731939164,1509760.853566488
661526.736737563,1509760.756229636
661525.740177535,1509760.673355571
661524.742735985,1509760.605769738
661523.743255122,1509760.573551672
661522.743970083,1509760.566947754
661521.745098647,1509760.614443590
661520.751139753,1509760.708080259
661519.764659708,1509760.871961680
661518.798242721,1509761.117520824
661517.848102776,1509761.429344629
661516.953633514,1509761.870064727
661516.077332406,1509762.351141263
661515.297999931,1509762.977751903
661514.551054426,1509763.638481326
661513.884732785,1509764.384145775
661513.276895761,1509765.175035385
661512.722856793,1509766.007526119
661512.235620529,1509766.879282485
661511.777774450,1509767.768313962
661511.400232948,1509768.693344944
661511.041149006,1509769.626650211
661510.763728994,1509770.587086273
661510.493425250,1509771.549836252
661510.316561893,1509772.534071668
661510.146129888,1509773.519122970
661510.071624098,1509774.516343551
661510.008021479,1509775.513842473
661510.031548370,1509776.513565677
661510.070087068,1509777.512257538
661510.183502280,1509778.505805216
661510.311843585,1509779.497092038
661510.497750698,1509780.479659362
661510.697098884,1509781.459270324
661510.940634852,1509782.429162190
661511.192795280,1509783.396725926
661511.470410959,1509784.357418142
661511.751421047,1509785.317105200
661512.041662297,1509786.274058708
661512.330820865,1509787.231338334
661512.617404558,1509788.189393545
661512.902375958,1509789.147926944
661513.184483519,1509790.107309727
661513.462764199,1509791.067800189
661513.736720459,1509792.029542341
661514.003273888,1509792.993346180
661514.265887398,1509793.958247286
661514.518356717,1509794.925848149
661514.768597553,1509795.894028794
661515.015257858,1509796.863130798
661515.257609735,1509797.833314188
661515.448748693,1509798.605693458
